symbol,num_articles_query,num_articles_global,num_articles_expected,score
CCNE1,40,5936,2.3241249570258926,17.210778568113955
MIR664A,2,297,0.11628455394822947,17.199188818236436
LIMK1,13,1931,0.7560453659058286,17.19473537732027
CCBE1,2,298,0.11667608443290364,17.141473419517524
CTNNA3,4,596,0.23335216886580729,17.141473419517524
SLC9A9,2,298,0.11667608443290364,17.141473419517524
TNKS,25,3726,1.4588425858959697,17.13687291672109
CTNND2,3,448,0.17540565713402964,17.103211202063243
MIR1295A,10,1496,0.5857296050725632,17.072724194572935
FERMT2,6,898,0.3515943752374076,17.065119417648848
PTPRK,3,449,0.1757971876187038,17.065119417648848
SIAH1,7,1055,0.41306466133125286,16.946499314271826
LARP6,4,603,0.23609288225852648,16.94248450751649
YWHAG,5,755,0.29560551592900086,16.914434036477555
NPY4R,35,5296,2.0735454468344217,16.879302092670674
TCF7L1,3,455,0.17814637052674884,16.840084875877654
MIR372,9,1368,0.535613703034269,16.80315486518494
MAX,2,306,0.11980832831029704,16.693330323582423
PQBP1,3,460,0.1801040229501197,16.6570404750529
RSPO1,11,1690,0.6616865190993528,16.62418635182794
MIR375,32,4918,1.9255469236275842,16.618654994766075
MIR374B,4,615,0.24079124807461655,16.611899443955195
SFTA3,3,464,0.18167014488881641,16.51344529854382
RUNX2,100,15467,6.055802006455438,16.513089412996127
QARS,2,310,0.12137445024899371,16.477932512955555
CNN2,3,465,0.18206167537349058,16.477932512955555
MTAP,7,1086,0.4252021063561522,16.462759462759465
MIR22HG,2,312,0.12215751121834206,16.372304740436608
PFKFB4,3,469,0.18362779731218726,16.33739577510519
SMAD1,23,3616,1.4157742325818108,16.245528044437652
MIR4435-2HG,8,1263,0.49450300214348086,16.177859315965865
PYGO2,2,316,0.12372363315703876,16.165060376633615
REEP5,4,632,0.2474472663140775,16.165060376633615
BIRC2,28,4430,1.7344800471065878,16.143166389667517
SLC9A3R1,9,1424,0.5575394101760228,16.142356640149575
CCDC88A,4,633,0.24783879679875168,16.13952315644936
EXOC5,2,317,0.12411516364171295,16.11406649531931
SNHG12,4,635,0.24862185776810006,16.088690012649515
ATP6V1B2,2,319,0.12489822461106129,16.013037865254613
PFKFB3,13,2079,0.8139918776376063,15.97067533121955
PTPN3,2,320,0.12528975509573545,15.962997121925694
SOX13,2,321,0.12568128558040964,15.913268158929037
TWSG1,10,1606,0.6287979583867223,15.903359523711776
LINC00473,2,323,0.12646434654975797,15.814733990762297
MIR520B,2,323,0.12646434654975797,15.814733990762297
LAMTOR3,5,808,0.316356631616732,15.804947645470984
SLC2A3,20,3244,1.2701248922830182,15.746482980937799
CCAR1,2,325,0.12724740751910632,15.717412550819144
MIR646,2,325,0.12724740751910632,15.717412550819144
PWAR1,10,1629,0.6378031595342283,15.678818535961394
BMF,5,815,0.31909734500945125,15.669199628884115
ABRA,3,490,0.1918499374903449,15.637221670457823
WNT5B,6,983,0.38487446643471235,15.589498715207188
LCP1,6,984,0.3852659969193865,15.573655728707994
P4HA2,3,493,0.19302452894436745,15.54206616333536
MIR410,5,822,0.32183805840217045,15.53576362231211
AAK1,4,658,0.257627058915606,15.526319389107059
FOXC2,12,1986,0.7775795425629082,15.432504770441758
PSME3,4,662,0.2591931808543027,15.432504770441758
ZKSCAN1,2,331,0.12959659042715135,15.432504770441758
NDRG1,17,2817,1.1029413753271462,15.413330554362046
COIL,14,2321,0.9087422549287562,15.405908467519843
ARHGEF12,5,830,0.3249703022795638,15.386021322338019
NORAD,2,332,0.12998812091182554,15.386021322338015
PDIK1L,5,834,0.3265364242182605,15.312227455084598
TRIB2,3,501,0.1961567728217608,15.293889458132401
UBE2D3,4,668,0.2615423637623478,15.293889458132398
SNAI2,83,13873,5.431702413884806,15.280660403602193
HACE1,3,502,0.196548303306435,15.263423542877156
FMN2,2,335,0.13116271236584806,15.24823605676484
TBX18,3,504,0.19733136427578335,15.202854401833992
JAG1,47,7909,3.0966146032880366,15.177865514841473
PLA2G16,2,338,0.13233730381987055,15.11289668347995
SSX2B,4,677,0.2650661381244153,15.090573350121778
PPP2R1A,5,847,0.33162632051902474,15.07721097702545
MIR1271,3,509,0.1992890166991542,15.053513985313032
UAP1,2,340,0.1331203647892189,15.023997291224184
FOXH1,5,850,0.3328009119730473,15.023997291224182
RP9,2,341,0.1335118952738931,14.979938648141413
SLC30A3,2,341,0.1335118952738931,14.979938648141413
SHARPIN,3,513,0.2008551386378509,14.936137657942169
INHBA,8,1370,0.5363967640036175,14.914333077419624
CTNNA2,23,3943,1.5438047010702654,14.898257521858115
MIR302A,4,686,0.2685899124864829,14.892592067102687
ATF6B,3,515,0.20163819960719925,14.878133239853073
CCNE2,12,2060,0.806552798428797,14.878133239853073
STK33,2,344,0.1346864867279156,14.84929964830297
CDH17,4,688,0.2693729734558312,14.84929964830297
KDM4D,2,345,0.1350780172125898,14.806258200047019
ZKSCAN7,3,519,0.20320432154589593,14.763465546289659
ATP6V1H,4,692,0.27093909539452793,14.763465546289657
STX16,2,346,0.13546954769726396,14.763465546289657
PCDH7,2,346,0.13546954769726396,14.763465546289657
FZD1,7,1213,0.47492647790977216,14.739123476139142
RDX,6,1041,0.40758323454581435,14.720919536069806
OPCML,2,347,0.13586107818193813,14.720919536069804
OVOL2,2,347,0.13586107818193813,14.720919536069804
GDF7,2,347,0.13586107818193813,14.720919536069804
CDC5L,5,869,0.34023999118185655,14.695509433303286
IQGAP2,2,349,0.13664413915128648,14.636558965662527
DIRC2,3,524,0.2051619739692668,14.622592783443384
TCF4,40,6989,2.736406557387797,14.617710914340313
CSF2RA,11,1926,0.7540877134824577,14.587162479018287
CKAP4,5,877,0.34337223505924996,14.56145689571329
SMOC2,2,351,0.1374272001206348,14.553159769276988
PANX2,2,352,0.137818730605309,14.511815565386994
RHOA,126,22232,8.704505735276221,14.475261873786522
USP47,2,353,0.13821026108998316,14.47070560627825
MIR373,12,2123,0.8312192189632699,14.436624811162192
FENDRR,3,531,0.207902687361986,14.429827906825487
ADAM28,2,354,0.13860179157465735,14.429827906825485
ROCK2,15,2657,1.0402964977792786,14.418966162070628
DPAGT1,2,355,0.13899332205933151,14.389180504271048
MIR1293,2,355,0.13899332205933151,14.389180504271048
FOXM1,54,9591,3.755168878509996,14.380178827383796
STUB1,4,712,0.2787697050880114,14.348761457910735
MFAP5,3,534,0.20907727881600854,14.348761457910735
DACT1,3,535,0.2094688093006827,14.321941343036137
GUCY1A3,2,358,0.14016791351335403,14.268600779374921
GREB1,5,896,0.3508113142680593,14.252676001719369
SGK3,3,538,0.21064340075470525,14.242079216587978
WNT3A,39,7002,2.7414964536885615,14.225807203772682
PAK2,9,1616,0.632713263233464,14.224452880923886
FZD10,3,539,0.21103493123937941,14.215656064052565
GALNT1,2,363,0.1421255659367249,14.072063578557085
RIN1,2,364,0.1425170964213991,14.033404063231377
DPP10,2,364,0.1425170964213991,14.033404063231377
LIM2,2,365,0.14290862690607326,13.99495638086636
HOXB9,4,734,0.2873833757508432,13.918689588600058
ACSL6,2,367,0.1436916878754216,13.918689588600058
ZBTB18,2,368,0.14408321836009577,13.88086706254408
MAP2K3,10,1843,0.7215906832545014,13.858272053760775
NCK2,2,370,0.1448662793294441,13.805835348692494
PLCB4,3,555,0.2172994189941662,13.80583534869249
POU5F1P4,4,741,0.2901240891435624,13.787203991946617
CRIM1,4,742,0.2905156196282366,13.768622854491165
PRKACA,6,1115,0.43655649041170325,13.743925773137816
PLK4,12,2230,0.8731129808234065,13.743925773137816
ANAPC7,2,372,0.14564934029879245,13.731610427462963
RCC2,2,372,0.14564934029879245,13.731610427462963
MIR411,3,559,0.21886554093286287,13.707045829202743
ARL3,2,373,0.14604087078346664,13.69479645848853
MAP3K9,2,373,0.14604087078346664,13.69479645848853
GRM8,2,373,0.14604087078346664,13.69479645848853
RACGAP1,5,934,0.36568947268567786,13.67280267402629
BDP1,3,561,0.2196486019022112,13.658179355658348
SCHLAP1,2,375,0.146823931752815,13.621757544043257
UBR4,3,563,0.22043166287155955,13.60966006842688
SPARCL1,3,563,0.22043166287155955,13.60966006842688
HNF4A,81,15223,5.96026856819494,13.589991637663863
LST1,2,377,0.14760699272216335,13.549493578292363
SMARCC2,3,566,0.2216062543255821,13.537524060997054
MYL9,6,1134,0.4439955696205125,13.513648357185772
PDK1,48,9075,3.5531391484181225,13.509181035414802
KIF23,6,1136,0.4447786305898609,13.489856722754107
STK11,62,11776,4.610662987523065,13.44708996683958
PCDH10,3,570,0.2231723762642788,13.442523892147952
MAPK12,6,1141,0.44673628301323176,13.430742539043527
TIAM1,11,2093,0.8194733044230447,13.423256060482188
SMAD2,55,10493,4.1083293756861,13.387436831501581
FBP2,2,382,0.1495646451455342,13.37214418590634
RHOB,15,2877,1.1264332044075966,13.316368819124666
PPP1R3B,2,384,0.15034770611488255,13.302497601604744
MNX1,6,1153,0.4514346488293218,13.290960309669266
HMGCS1,4,770,0.3014784731991134,13.267945659782395
YWHAB,3,579,0.22669615062634635,13.233572743565341
TLE3,2,386,0.1511307670842309,13.233572743565341
GAB2,7,1359,0.5320899286722015,13.155670917260322
LMNB1,19,3689,1.4443559579630254,13.154652006140987
MIR130B,11,2137,0.8367006457487083,13.146876431721676
LRP4,6,1167,0.4569160756147602,13.131514341944015
MIR3613,3,584,0.2286538030497172,13.120271607062215
DDX17,8,1558,0.610004495122362,13.1146574557541
ITK,67,13063,5.114562721298726,13.0998491270798
PAK1,24,4682,1.8331457292444795,13.092248814223549
MSI2,4,781,0.3057853085305293,13.081073185700953
ARFGEF2,2,391,0.15308841950760174,13.064345470629725
DOCK1,6,1173,0.45926525852280525,13.064345470629723
BHLHA15,2,392,0.15347994999227593,13.031018058714851
MED15,2,392,0.15347994999227593,13.031018058714851
LPAR5,2,393,0.1538714804769501,12.997860251949675
EPB41,14,2753,1.077883424307999,12.988417563789884
FZD4,8,1574,0.6162689828771487,12.981344546419878
PPA1,10,1968,0.770531993838773,12.978046440589996
ATG4B,6,1182,0.46278903288487283,12.964870758924421
PAK6,2,394,0.1542630109616243,12.96487075892442
CDC14B,2,394,0.1542630109616243,12.96487075892442
SRF,28,5517,2.1600736839474144,12.962520773287492
CDC42,73,14391,5.634515204946028,12.955861745819755
SHROOM3,2,395,0.15465454144629845,12.93204830130689
CTNNB1,433,85550,33.49543296387553,12.927135483425037
ARHGAP5,2,396,0.1550460719309726,12.899391613677329
PTK2,104,20623,8.074533185435476,12.880001556943391
CD164,2,398,0.15582913290032097,12.834570550292016
USP22,4,797,0.31204979628531615,12.818466948597795
PELI1,2,399,0.15622066338499516,12.802403706807572
FZD5,6,1208,0.47296882548640135,12.685825527358167
RASGRP3,2,403,0.15778678532369184,12.675332702273503
NRG1,31,6252,2.4478485901829314,12.664181977727358
NPIPA1,2,404,0.158178315808366,12.643958116376787
NUAK1,3,606,0.237267473712549,12.643958116376787
S1PR3,6,1214,0.4753180083944463,12.623127872362987
EPHA5,3,607,0.23765900419722316,12.623127872362987
TAF15,5,1012,0.3962288504902634,12.618970056858254
FOXO1,71,14377,5.629033778160589,12.613177109624809
LINC00511,2,405,0.1585698462930402,12.61273846670672
VPS18,2,405,0.1585698462930402,12.61273846670672
PRKCZ,15,3044,1.1918187953481834,12.585805877996606
CDC73,5,1015,0.39740344194428584,12.58167260841434
SOX2,133,27048,10.590116549467039,12.558879723254169
STEAP4,2,407,0.15935290726238854,12.550759407902264
UCA1,16,3257,1.2752147885837826,12.54690593556333
SRPX2,3,611,0.23922512613591987,12.5404887373557
MIR107,16,3262,1.2771724410071532,12.527674013528442
MIR612,2,408,0.1597444377470627,12.519997742686819
SOX9,60,12260,4.800163742105364,12.499573602812942
PTPN12,3,613,0.24000818710526825,12.499573602812939
MIR1263,6,1226,0.4800163742105365,12.499573602812939
GIT2,2,409,0.1601359682317369,12.489386501262155
RBM4,4,820,0.3210549974328221,12.458924582966393
MYBBP1A,5,1026,0.4017102772757018,12.446781381618473
LAMTOR5,5,1027,0.40210180776037596,12.434661828179703
TFAP2C,7,1440,0.5638038979308095,12.415664428164428
LGR4,4,824,0.32262111937151877,12.39844436654423
SOCS7,2,413,0.16170209017043355,12.368423920136133
SH3GLB1,2,413,0.16170209017043355,12.368423920136133
PPP1R12C,2,414,0.16209362065510774,12.338548500039183
LTBP4,2,414,0.16209362065510774,12.338548500039183
IDI1,2,414,0.16209362065510774,12.338548500039183
SEPHS1,2,415,0.1624851511397819,12.308817057870415
FOXD1,3,624,0.24431502243668413,12.279228555327457
WNT5A,34,7084,2.7736019534318435,12.258428055233734
UBE2A,2,417,0.16326821210913026,12.24978196406768
MIR361,5,1045,0.40914935648451106,12.220476265589049
CDX2,31,6479,2.536726010203969,12.220476265589046
SMAD3,76,15947,6.243736639099041,12.172198219264843
MYF5,7,1471,0.5759413429557089,12.154015483723166
PEX3,2,421,0.16483433404782696,12.133394486974398
BMP5,3,632,0.2474472663140775,12.12379528247521
DDR1,8,1686,0.6601203971606562,12.119001373703966
LEFTY2,3,633,0.24783879679875168,12.10464236733702
DDR2,9,1902,0.7446909818502775,12.085549871489485
LZTS1,2,423,0.1656173950171753,12.076026191527712
GIPC1,4,848,0.33201785100369896,12.047544997679768
BAZ1A,2,425,0.16640045598652364,12.019197832979346
NFAT5,6,1276,0.49959289844424515,12.00977839894096
GPRC6A,3,638,0.24979644922212257,12.00977839894096
WNT2B,4,851,0.33319244245772145,12.005074216254341
DDB1,11,2351,0.9204881694689814,11.95018074631613
ITIH3,2,428,0.16757504744054616,11.93495111919678
AURKB,26,5577,2.1835655130278644,11.907130720317534
MAP3K13,4,860,0.336716216819789,11.879439718642377
ITGA3,9,1941,0.7599606707525703,11.84271811209325
SMURF2,6,1294,0.5066404471683803,11.842718112093248
RCE1,3,647,0.25332022358419015,11.842718112093248
TGFB1I1,3,647,0.25332022358419015,11.842718112093248
FUNDC1,4,864,0.33828233875848573,11.82444231253755
MCHR1,3,648,0.2537117540688643,11.824442312537549
KDM3A,6,1297,0.5078150386224027,11.81532554899666
ARHGEF6,2,433,0.16953269986391703,11.797134131677186
CDC42EP3,2,433,0.16953269986391703,11.797134131677186
CDCA3,2,433,0.16953269986391703,11.797134131677186
ETV2,2,434,0.1699242303485912,11.769951794968254
PCSK6,3,652,0.25527787600756097,11.751899721663088
USF1,10,2176,0.851970334651001,11.737497883768892
KIF14,3,653,0.25566940649223513,11.733902938015826
CDX1,4,873,0.34180611312055326,11.702540845397989
FBXW7,33,7204,2.8205856115927443,11.699698057158198
MIR544A,2,437,0.17109882180261374,11.689151210563436
PKP1,2,437,0.17109882180261374,11.689151210563436
LHX1,3,658,0.257627058915606,11.644739541830294
MIR622,2,439,0.17188188277196206,11.635897674296634
MAPK13,5,1101,0.43107506362626474,11.59890799050005
WDR62,2,441,0.17266494374131042,11.583127163302091
ACTA2,19,4192,1.6412957917541344,11.576219286892679
ACSL4,6,1325,0.5187778921932795,11.56564319777258
MSN,29,6412,2.5104934677307993,11.5515138249743
USP1,5,1106,0.43303271604963567,11.546471697595438
MIR7-3,4,885,0.3465044789366434,11.543862325460388
VANGL1,2,443,0.17344800471065877,11.530833135476799
AURKA,40,8868,3.472092338090569,11.520430940496666
PPP2R2B,2,444,0.17383953519533293,11.504862790577077
CKS1B,3,669,0.26193389424702196,11.453271477614846
PTPRZ1,4,893,0.34963672281403674,11.440445865657832
ZNRF3,3,670,0.2623254247316961,11.43617704257363
DHH,3,670,0.2623254247316961,11.43617704257363
VCL,38,8505,3.329966772153844,11.411525279401317
EIF3B,2,448,0.17540565713402964,11.402140801375495
BTG2,9,2018,0.7901085180724817,11.390840364505946
LEF1,26,5843,2.2877126219511945,11.365063841727004
LPAR6,2,450,0.176188718103378,11.351464620036047
JUP,5,1130,0.4424294476818158,11.301236900478367
APLP1,2,453,0.1773633095574005,11.276289357651704
ELSPBP1,2,453,0.1773633095574005,11.276289357651704
KIF18A,2,453,0.1773633095574005,11.276289357651704
NEGR1,3,680,0.2662407295784378,11.267997968418138
GLIS3,4,908,0.35550968008414935,11.251451715894762
ROCK1,24,5454,2.135407263412941,11.239073881223812
CDC25B,7,1591,0.6229250011166096,11.237307841959005
CXCL5,23,5229,2.047312904361252,11.234237790913474
CD248,5,1137,0.44517016107453505,11.231660244098991
LRP6,16,3649,1.4286947385760582,11.199033333003502
PLK1,40,9140,3.578588629921944,11.177590982530026
LPAR1,8,1828,0.7157177259843888,11.177590982530026
PTPRS,2,457,0.1789294314960972,11.177590982530026
CDC6,12,2743,1.0739681194612574,11.173516031388017
FERMT3,3,686,0.2685899124864829,11.169444050327016
JUNB,74,16927,6.627436514079731,11.165704845725775
PPP3CA,3,687,0.26898144297115706,11.153185762044153
IVL,5,1146,0.4486939354366026,11.143453488255284
MIR31,24,5502,2.1542007266773013,11.14102307309972
ASAP1,3,688,0.2693729734558312,11.136974736227227
PRKAB1,36,8256,3.2324756814699747,11.136974736227227
KDM4A,7,1606,0.6287979583867223,11.132351666598243
KIF4A,4,918,0.3594249849308911,11.128886882388283
ADGRG6,2,459,0.17971249246544554,11.128886882388283
MIR708,4,920,0.3602080459002394,11.104693650035266
DDX3X,10,2305,0.9024777671739694,11.080605377475536
UBB,3,692,0.27093909539452793,11.072599159717244
CTBP2,4,924,0.3617741678389361,11.056621383151995
IRX5,2,462,0.18088708391946806,11.056621383151995
DOCK8,4,928,0.36334028977763283,11.008963532362547
MIR497,10,2321,0.9087422549287562,11.004220333942746
MESP1,3,697,0.27289674781789874,10.993168749676233
MIR9-3,20,4660,1.8245320585816474,10.961714761837387
OTX1,2,466,0.18245320585816474,10.961714761837387
CENPF,7,1635,0.6401523424422733,10.9348971110439
CETN2,3,701,0.27446286975659545,10.930440254670946
CDK8,7,1636,0.6405438729269476,10.928213188604385
FGF1,21,4913,1.9235892712042133,10.917091457290928
MERTK,16,3745,1.466281665104779,10.911955308979913
CDK7,13,3043,1.1914272648635094,10.911282948933763
BAP1,17,3986,1.5606405119112547,10.892963414861487
DLGAP1,2,469,0.18362779731218726,10.891597183403459
MPRIP,2,469,0.18362779731218726,10.891597183403459
SPON2,2,469,0.18362779731218726,10.891597183403459
GLI1,35,8224,3.219946705960401,10.869745121933839
MIR500A,2,470,0.18401932779686145,10.86842357237494
ZEB1,66,15521,6.0769446526278434,10.860720933415072
TPCN1,6,1414,0.5536241053292811,10.837678385465816
PPP1CB,3,707,0.27681205266464054,10.837678385465816
DAAM1,2,472,0.1848023887662098,10.822370930119114
PAK5,2,472,0.1848023887662098,10.822370930119114
STAU1,4,944,0.3696047775324196,10.822370930119114
RND3,3,709,0.27759511363398887,10.807106655182416
MIR16-1,7,1657,0.6487660131051052,10.78971440950922
ARHGEF2,15,3551,1.3903247510779895,10.788846266578897
SPRY4,5,1184,0.4635720938542212,10.785808866166008
ELOB,4,948,0.3711708994711163,10.77670691775574
CDH1,260,61644,24.135505197254737,10.772511197717684
KDM2B,4,949,0.3715624299557905,10.765351062204893
GLIS2,2,475,0.18597698022023232,10.754019113718362
USP7,11,2616,1.0242437479076372,10.739631091203831
DNM3,2,476,0.18636851070490648,10.7314266365887
SLC38A4,2,477,0.18676004118958064,10.708928886826461
GNAI2,2,477,0.18676004118958064,10.708928886826461
RAC1,85,20299,7.947677308401044,10.694948561908932
PFKP,4,956,0.37430314334850967,10.686525269908413
BRD4,27,6457,2.528112339541137,10.67990515203949
SLC34A2,3,718,0.2811188879960564,10.671641529978181
P2RY2,7,1677,0.6565966227985885,10.661035644935467
DKK1,34,8154,3.192539572033209,10.649828837782165
RUNX3,22,5286,2.06963014198768,10.629918628297094
IPO7,2,481,0.18832616312827735,10.61987334514807
CER1,2,481,0.18832616312827735,10.61987334514807
CDK14,2,481,0.18832616312827735,10.61987334514807
VPS26A,2,482,0.18871769361295154,10.597840412896725
RPL36,2,483,0.1891092240976257,10.5758987143193
RHOBTB2,2,484,0.18950075458229987,10.554047683917814
USP10,4,969,0.37939303964927396,10.54315599384153
FOXD2,2,485,0.18989228506697406,10.532286760858188
CACUL1,11,2674,1.0469525160187394,10.506684717497839
EIF3C,2,488,0.19106687652099655,10.467539096344717
KDM4C,4,977,0.3825252835266673,10.45682513616422
DNAJB7,3,733,0.28699184526616905,10.45325868830059
CTNND1,16,3918,1.534016438953411,10.430135944902954
CDH3,5,1225,0.47962484372586234,10.42481444697188
PKNOX1,2,491,0.1922414679750191,10.40358264565422
RPS6,16,3933,1.5398893962235236,10.390356631611944
KLK15,2,492,0.19263299845969326,10.382437152471995
FOXO3,61,15009,5.876481044474667,10.380361910186872
BRS3,2,494,0.1934160594290416,10.340402993959962
BTC,3,741,0.2901240891435624,10.340402993959962
ZEB2,33,8159,3.19449722445658,10.330264101454548
EPB41L3,3,742,0.2905156196282366,10.326467140868374
HOXA1,6,1488,0.5825973611951698,10.298707820597222
PI4KB,2,496,0.19419912039838996,10.29870782059722
CDK6,47,11657,4.564070859846838,10.29782434218763
NPY6R,14,3476,1.3609599647274262,10.2868566033123
MIR1275,3,748,0.2928648025362816,10.24363451674376
TMEFF1,2,499,0.19537371185241245,10.236791741515475
SUPT16H,2,499,0.19537371185241245,10.236791741515475
MYCL,7,1748,0.684395287210455,10.228007309243006
SLC1A5,11,2747,1.075534241399954,10.227475403927638
MAPK11,6,1504,0.5888618489499566,10.189147099101506
CDH2,84,21059,8.245240476753414,10.187695584722984
TACC3,5,1254,0.4909792277814133,10.183730221324206
TXN2,4,1005,0.39348813709754416,10.165490704509894
MIR582,2,503,0.19693983379110916,10.155385842974596
CRB2,2,503,0.19693983379110916,10.155385842974596
DSG2,6,1511,0.5916025623426758,10.141943902745643
RABGEF1,3,756,0.295997046413675,10.13523626788933
MCM7,7,1768,0.6922258969039384,10.112305869093198
RHOC,11,2781,1.088846277878876,10.10243615051752
UNC5B,2,506,0.1981144252451317,10.095176045486603
LAPTM4B,2,507,0.19850595572980587,10.075264455653297
PCGEM1,2,507,0.19850595572980587,10.075264455653297
BBC3,20,5071,1.985451087782733,10.07327761588685
VANGL2,3,761,0.29795469883704584,10.068644702397284
CEP55,4,1016,0.39779497242896006,10.05543125790595
MYLK3,5,1270,0.4972437155362001,10.055431257905948
MBTPS1,5,1270,0.4972437155362001,10.055431257905948
EPHA2,18,4583,1.7943842112617363,10.031296467629499
PIN1,11,2802,1.0970684180570336,10.026721960952612
EIF1AX,3,765,0.29952082077574255,10.015998194149455
FBXW11,2,510,0.19968054718382838,10.015998194149454
NFKBIE,2,510,0.19968054718382838,10.015998194149454
WISP2,3,766,0.2999123512604167,10.002922478491296
EZR,27,6897,2.7003857527977733,9.998571490027402
RPL13A,8,2044,0.8002883106740102,9.996397414904544
YWHAZ,13,3326,1.3022303920263005,9.982872523633626
RBCK1,2,512,0.2004636081531767,9.97687320120356
CSNK1A1,3,768,0.3006954122297651,9.976873201203558
FFAR1,4,1026,0.4017102772757018,9.95742510529478
CCNA2,45,11558,4.525309341864094,9.94407157621258
SPAG5,2,515,0.20163819960719925,9.918755493235382
CUL4B,3,774,0.3030445951378101,9.899533098868647
LASP1,3,774,0.3030445951378101,9.899533098868647
GAS6,10,2582,1.0109317114287153,9.891864986476032
PTP4A3,3,776,0.3038276561071585,9.87401883830455
AKAP12,3,776,0.3038276561071585,9.87401883830455
DEPTOR,5,1295,0.5070319776530544,9.86131096335178
ST14,2,518,0.20281279106122177,9.86131096335178
SKIL,3,777,0.30421918659183267,9.861310963351778
IL6ST,27,7006,2.743062575627258,9.84301278428761
KLF8,2,520,0.2035958520305701,9.823382844261966
TCF7L2,19,4947,1.9369013076831352,9.809482767465962
KDM4B,4,1042,0.4079747650304886,9.804527982756664
SLC38A5,7,1825,0.7145431345303663,9.796469466606451
CBL,24,6261,2.4513723645449987,9.790434267400522
MZF1,3,783,0.30656836949987765,9.785745362100043
AZIN1,2,522,0.20437891299991845,9.785745362100043
PML,34,8899,3.484229783115468,9.758254224438225
CDC16,3,786,0.3077429609539002,9.748395188962256
LSP1,3,787,0.30813449143857435,9.73600840981491
LINC-ROR,15,3944,1.5441962315549396,9.7137913520846
SHOX2,4,1054,0.41267313084657864,9.69290147820915
MIR200A,15,3955,1.5485030668863553,9.686774486124316
MIR613,2,532,0.2082942178466602,9.60180278010568
FKBP8,2,534,0.20907727881600854,9.56584097194049
SGCD,2,534,0.20907727881600854,9.56584097194049
NLRP7,2,535,0.2094688093006827,9.547960895357424
ATIC,8,2144,0.8394413591414276,9.530147535478026
FGF5,4,1073,0.42011221005538796,9.52126575771896
CCNB2,7,1879,0.7356857807027716,9.51493175974283
PGAM5,2,537,0.21025187027003106,9.51240051958328
PCGF2,2,537,0.21025187027003106,9.51240051958328
MIR484,4,1076,0.4212868015094105,9.494719477725319
SMAD5,7,1884,0.7376434331261424,9.489679817705296
GRHL2,3,809,0.31674816210140616,9.471246747248868
RALB,2,541,0.21181799220872774,9.442068537922777
MIR362,2,541,0.21181799220872774,9.442068537922777
KPNB1,2,542,0.2122095226934019,9.424647747262403
MIR127,5,1356,0.530915337218179,9.417697417065305
ANK1,9,2441,0.9557259130896569,9.416925790894306
FABP7,4,1089,0.42637669781017473,9.381375719038056
MDH1,3,817,0.3198804059787996,9.378505041033455
SDHC,46,12559,4.917231357022943,9.354857776683899
RIOX1,5,1367,0.5352221725495949,9.34191492139031
REG4,2,548,0.21455870560144696,9.321458173387265
ATOH1,5,1371,0.5367882944882916,9.314659152108355
FFAR4,4,1097,0.4295089416875681,9.31296094624653
CFL1,22,6041,2.365235657916681,9.301398753381632
PTCH2,3,824,0.32262111937151877,9.298833274908171
INPP4B,3,826,0.3234041803408671,9.276317940102098
ZHX2,81,22343,8.747965619075055,9.259295649651209
NEDD9,7,1931,0.7560453659058286,9.258703664710914
MIR335,11,3036,1.18868655147079,9.253911375029388
COPS5,6,1656,0.648374482620431,9.253911375029388
GOLGA2,7,1933,0.7568284268751769,9.249124043743807
RPS6KA2,8,2210,0.8652823711299229,9.245536794599497
TPCN2,2,553,0.21651635802481783,9.23717735807635
PRM1,2,553,0.21651635802481783,9.23717735807635
JTB,5,1384,0.5418781907890559,9.227165966431036
GYS1,2,554,0.216907888509492,9.220503752736862
MRC2,2,554,0.216907888509492,9.220503752736862
SKP1,11,3053,1.195342569710251,9.20238288063846
PLP2,6,1668,0.653072848436521,9.18733647305076
CNOT1,3,834,0.3265364242182605,9.18733647305076
SACM1L,2,556,0.21769094947884035,9.187336473050758
SPDEF,3,835,0.3269279547029347,9.17633367487944
TRIM44,2,557,0.21808247996351451,9.170842152632355
RBPJ,17,4736,1.8542883754168848,9.167937536241107
WNT3,8,2229,0.8727214503387323,9.166727822370968
CSNK2A2,5,1395,0.5461850261204717,9.154406951641976
MYC,345,96427,37.754110045676505,9.138077935954643
FBRS,7,1957,0.7662251585073572,9.135695849032588
HTRA2,6,1681,0.6581627447372853,9.116286280219313
PRX,4,1121,0.4389056733197483,9.113575520100307
MPST,3,842,0.3296686680956539,9.100045865230799
CDK1,77,21631,8.469195913987042,9.091772203879827
ITGA11,2,562,0.22004013238688538,9.089251030277975
DSC2,4,1126,0.4408633257431191,9.073106712284586
MCPH1,3,845,0.3308432595496764,9.067738010087968
PIF1,5,1409,0.5516664529059102,9.063447620681726
WNT4,9,2541,0.9948789615570743,9.046326586215269
NEK7,2,565,0.2212147238409079,9.040989520382693
BIRC3,20,5659,2.2156710127711468,9.026610848235062
PSMD10,3,849,0.3324093814883731,9.025016040664703
PREX1,2,566,0.2216062543255821,9.025016040664703
AURKC,2,567,0.22199778481025625,9.009098904790514
SUCLG1,12,3402,1.3319867088615376,9.009098904790514
GIT1,4,1135,0.44438710010518667,9.00116137271581
TNKS2,5,1419,0.5555817577526518,8.999575544426044
SNAI1,91,25829,10.112840888649222,8.998460571266332
MIR188,3,852,0.3335839729423956,8.993237815169406
